Price,Close,High,Low,Open,Volume
Ticker,NKE,NKE,NKE,NKE,NKE
Date,,,,,
2020-03-09,78.70524597167969,81.16624441696597,75.72022724644812,76.62789796472504,13272700
2020-03-10,82.62599182128906,82.71956455989958,77.55426657454738,81.11944717048986,12755900
2020-03-11,78.60231018066406,79.19182493692746,76.79632824451879,78.60231018066406,16172000
2020-03-12,69.4320297241211,73.44636238361129,68.30914256501077,73.20307468726094,21534800
2020-03-13,70.72335052490234,73.17498890221513,67.14881796500676,73.17498890221513,21859600
2020-03-16,62.49819564819336,68.28108025493661,59.29795683757804,61.08522353192286,17976700
2020-03-17,65.35218811035156,68.61793134424227,58.3902756534513,63.17191566837964,17122100
2020-03-18,63.667877197265625,63.939243194156376,56.144511764169636,60.6267161433731,19498800
2020-03-19,65.82006072998047,68.03777089250175,60.027825079473274,62.732117732866534,16177200
2020-03-20,63.11574935913086,69.30100007317887,62.88181402846078,66.91486398382793,15761900
2020-03-23,58.76457595825195,62.58240010243223,56.68723188536594,60.82320833902551,17690000
2020-03-24,67.68219757080078,67.99099403924743,59.887467646537004,61.47822565024116,18849500
2020-03-25,73.93294525146484,78.12506358959433,71.30350652088919,74.96225957579135,27053200
2020-03-26,78.88302612304688,81.27852252849186,74.86869347729755,75.01840843306665,17200800
2020-03-27,77.88179016113281,80.23049684865582,74.40082965669204,76.45009926529235,14183400
2020-03-30,79.89362335205078,80.43635524856566,76.26294814540387,78.60230238299293,10960100
2020-03-31,77.42326354980469,80.22113627508274,77.10511480972596,79.65968556341522,9610100
2020-04-01,74.13883209228516,75.96352589767226,73.48380849457762,74.38211984024079,9771300
2020-04-02,74.99031829833984,76.35649994163583,72.20181280997178,73.92357362975063,12731300
2020-04-03,73.79258728027344,74.66282730258148,72.90363556613976,74.260458106479,8476900
2020-04-06,79.19181060791016,79.57546809830437,75.9915759858586,76.64659940232974,11266500
2020-04-07,78.75200653076172,83.15934805310138,78.63035556908417,83.00026657545698,10468100
2020-04-08,79.81877899169922,80.25857164410291,78.23737305336428,79.25732819619192,6642700
2020-04-09,81.21302032470703,81.7744638983857,79.68776397403718,81.11944758561765,7773600
2020-04-13,79.03274536132812,80.46442906057106,78.73330829442205,80.28664298715805,5077600
2020-04-14,81.84932708740234,82.1300453120172,79.98720311596294,80.42699571510715,6397200
2020-04-15,79.57546997070312,80.36148952199304,78.33093187535195,79.41639560520048,8053900
2020-04-16,80.75450134277344,80.96971790860886,79.11695357507408,79.94040359674045,9373800
2020-04-17,84.13253784179688,84.4506865860807,82.68213538272244,83.2810094865505,8111400
2020-04-20,82.2516860961914,83.69272898234551,81.8960997276643,82.7476279900406,7244400
2020-04-21,79.7251968383789,81.31596214862378,79.62226467139834,80.46443370162878,6597000
2020-04-22,83.0657958984375,83.69274832606288,80.86680411072936,81.39082436990027,6463000
2020-04-23,81.737060546875,83.77697834938246,81.65284719544212,83.22489400782534,5343500
2020-04-24,82.69149780273438,83.39330408794974,82.01776262666479,83.17808035259424,4450100
2020-04-27,83.6272201538086,84.09509090229085,81.6995878154458,82.70083093163217,6875100
2020-04-28,83.09385681152344,84.8811195524997,82.93477531401328,84.73140460907712,5145400
2020-04-29,82.41075897216797,85.51742066838584,82.18618299654084,84.2167404700355,9461400
2020-04-30,81.57797241210938,82.34528042137921,80.95102710411378,81.409538598409,9371400
2020-05-01,80.04335021972656,80.57672273211416,79.36025560042307,80.16499407723848,6151200
2020-05-04,80.23983764648438,80.28662757948584,78.89236753442631,79.23859447686941,6348900
2020-05-05,81.59666442871094,82.84120246651105,80.50184847326656,80.97907868684814,6321500
2020-05-06,82.75699615478516,82.99093157391185,81.81189506255343,82.3920574720789,7342300
2020-05-07,82.8692855834961,84.44133198037929,82.70085178600351,83.65531235150912,4565900
2020-05-08,84.64720153808594,84.81563534599371,83.83310361000783,84.31969333913841,5488000
2020-05-11,85.08699035644531,85.54550177588125,83.41201191009823,83.70208954333327,4937600
2020-05-12,82.58856201171875,85.7794374025089,82.48562985661496,85.64843413949362,5622600
2020-05-13,80.49250793457031,82.10198500162245,79.72519993041098,81.76511737646533,6739800
2020-05-14,80.98844146728516,81.0165125741079,78.70522959047345,79.53803907554484,7431800
2020-05-15,81.40017700195312,81.62476017363673,79.42576123721403,79.77198827253542,9165000
2020-05-18,85.18993377685547,85.71394689693514,84.10446986909805,84.67527293453198,8517200
2020-05-19,85.62972259521484,87.79128357784423,84.98405855556507,85.01212966352507,6514100
2020-05-20,86.9771957397461,87.82872418774858,86.7432602943577,87.21113118513448,6347000
2020-05-21,88.20301055908203,88.31529498883444,86.43445939905884,86.91168250379113,7504300
2020-05-22,87.72577667236328,88.56794555624637,87.35147859739948,88.35272184292103,4049500
2020-05-26,90.41133880615234,91.16928707380302,89.15744158773094,89.81246486692258,7185200
2020-05-27,93.45252227783203,93.5648067081294,91.34710354004874,91.81497437066724,7915900
2020-05-28,92.13313293457031,94.21984020289591,91.93662802145063,93.6583894349619,7260700
2020-05-29,92.47552490234375,93.10403404421828,90.92769821984055,92.10967587009132,10332500
2020-06-01,93.3760757446289,93.60121195619988,91.82824908155733,92.30666979347788,4295400
2020-06-02,94.50176239013672,94.63309244111818,92.70065841357587,93.26350251163225,10798700
2020-06-03,97.66307830810547,98.07583397652243,94.85823349206042,94.98956353983839,5867700
2020-06-04,95.0083236694336,97.46608504346862,94.248484499352,97.24094883695389,8775000
2020-06-05,96.34978485107422,98.20717847531189,95.80569905481802,97.55990374676739,8363600
2020-06-08,97.83193969726562,97.84132246052148,96.3497780087015,96.6687275468381,6165400
2020-06-09,96.27474975585938,97.34415596162228,96.08713739437398,96.45298650913746,5385900
2020-06-10,95.79632568359375,96.76254283852356,95.41171108027882,96.62183000421439,5194200
2020-06-11,89.27667236328125,92.86012164082825,89.00462952185316,92.28789482902268,10976900
2020-06-12,90.45867919921875,91.74384604110313,88.87332828965478,91.74384604110313,7416400
2020-06-15,91.78136444091797,92.00650786344876,87.6538352251932,88.08534938294797,8645300
2020-06-16,92.90702819824219,95.06459824656629,91.66876842708866,94.98017485980486,6054400
2020-06-17,93.06649780273438,94.03271471650163,92.76631383771009,92.86950274665126,3405500
2020-06-18,92.35357666015625,93.26351149889217,91.79073250786185,92.57872004663537,4392400
2020-06-19,89.84890747070312,93.78883049724404,89.84890747070312,93.77944773441114,10304000
2020-06-22,93.34794616699219,93.37608730230285,90.07405572477933,90.85266053415043,6918200
2020-06-23,95.60868072509766,95.89010631877282,94.47360990265472,94.88636553152493,6499000
2020-06-24,93.88263702392578,95.5430282043245,92.0158608451471,94.68938286390174,8611600
2020-06-25,95.12088775634766,95.38354783580155,92.68189210248242,93.08526498362959,11531400
2020-06-26,87.86956787109375,92.66313629460078,87.7757617124458,92.40047618760606,24918500
2020-06-29,89.93333435058594,90.05528163463055,87.89770431602055,87.89770431602055,9624200
2020-06-30,91.97833251953125,92.21285146307218,89.71756646846063,90.05527431971558,9065500
2020-07-01,91.36858367919922,92.60684343981143,91.09654084036657,92.40046562021767,5733800
2020-07-02,92.33480072021484,93.48863709627433,91.95018620921157,92.66312581683329,5354900
2020-07-06,93.76068115234375,93.83572894025922,92.9070358248961,93.4511215518567,4995000
2020-07-07,91.05902099609375,93.38545221541351,90.91830818948618,93.07588547226702,6352900
2020-07-08,92.71942901611328,92.85076624137515,90.95584870098581,91.46241060316063,5634600
2020-07-09,90.9839859008789,92.78509719413951,90.40238338264776,92.44738927396263,6282300
2020-07-10,91.92205047607422,91.97833989376309,89.79262144705677,90.99335738914156,3967000
2020-07-13,90.48680114746094,92.81323254631846,90.29918882880601,92.16595788014193,4845600
2020-07-14,90.76821899414062,91.22787414527089,89.59562421078239,90.36484610238738,4850600
2020-07-15,92.43800354003906,92.90704150777403,91.28416699035246,92.31605624493048,5343700
2020-07-16,91.23726654052734,92.14720133359846,91.03088869175434,91.46240275875637,3594700
2020-07-17,90.31794738769531,91.209123795557,90.09281117344604,90.94645652915645,7405700
2020-07-20,89.72695922851562,90.38360948082135,89.2203973951865,89.58624641532126,5822300
2020-07-21,92.26914978027344,92.8695178076862,90.14909615768693,90.918318140119,5855600
2020-07-22,92.78509521484375,92.86013585120878,91.84701926924161,92.08153825564214,4097000
2020-07-23,92.21286010742188,93.97644015167161,91.66877438973442,92.25975960635647,4530500
2020-07-24,92.33480072021484,93.2072114952012,91.65000224131037,92.06275788103089,5638400
2020-07-27,91.19036865234375,92.3066814015572,90.8901846135156,90.9558496483545,4273400
2020-07-28,90.30856323242188,91.43425860021648,90.20538146840137,90.94645512708682,3822600
2020-07-29,90.96521759033203,91.5093033086007,90.33670847972039,90.45865576542163,6872400
2020-07-30,90.82451629638672,91.20913088436653,89.86768194374834,90.49619113405745,4018400
2020-07-31,91.56558227539062,91.60310616739869,90.33670522916657,90.89016653314667,5509900
2020-08-03,92.24102020263672,93.14157235657137,91.76259941065658,91.9595945233655,5472700
2020-08-04,91.30294036865234,91.88454291821034,90.57124222117484,91.73445447724286,7539300
2020-08-05,94.68939208984375,94.98019335458135,91.06841822001665,91.10594211820083,7217500
2020-08-06,94.22972869873047,94.91452730861454,93.83573850743089,94.40796542396434,4060900
2020-08-07,95.55240631103516,95.59931296614732,93.70439574804749,94.745660510371,5545600
2020-08-10,98.88257598876953,100.21464194044847,96.05896575613697,96.12463077750282,12678000
2020-08-11,98.61053466796875,100.68368141113373,98.36663294614033,100.2334018598313,5400700
2020-08-12,98.704345703125,99.33285482801395,96.9782823541892,99.17338364533187,4714800
2020-08-13,99.9238510131836,100.36474787230503,98.68559099628705,98.77940432057385,4281700
2020-08-14,99.83941650390625,100.16774163153296,98.92948175237579,99.54861527042988,2985700
2020-08-17,99.11711120605469,99.905091591723,98.61054931943146,99.905091591723,3017000
2020-08-18,100.34599304199219,100.37413417749038,98.93887901146663,99.86757226766692,5023000
2020-08-19,101.67804718017578,102.89754872437108,100.70244737620979,101.02139690680983,9508100
2020-08-20,101.32157897949219,102.00637037195278,100.70244545616511,100.89944053441889,4304000
2020-08-21,102.95381927490234,102.97257764188517,101.0776676708039,101.3121866213162,5564000
2020-08-24,104.90502166748047,105.06449284073129,103.0945350313577,103.18834118286108,8173100
2020-08-25,104.6048583984375,105.3271737806651,104.21086103299768,105.06451364167324,4380900
2020-08-26,104.62359619140625,105.1489163660655,104.39845999611666,104.98944519260831,4477900
2020-08-27,103.97635650634766,105.80560928379523,103.65741405229343,105.05514550479832,4390800
2020-08-28,105.56989288330078,105.92714881893357,103.95282686541579,104.36649691821587,3731100
2020-08-31,105.19383239746094,105.78612684601235,104.48871688464956,105.4288709017314,3519800
2020-09-01,107.96728515625,108.02369927545045,105.13742669576975,105.29725115909135,4912400
2020-09-02,109.80999755859375,110.38349211153279,107.64764034199021,108.17412432260063,6775400
2020-09-03,106.09635925292969,109.90398516843464,105.29722992466945,109.80997121913424,7264400
2020-09-04,105.67330932617188,106.94251577109182,103.61436980416029,106.1997932623625,5157600
2020-09-08,105.97415924072266,107.02712712230799,103.92462324902955,104.62973874379361,5300100
2020-09-09,108.02369689941406,109.25529635397658,106.0775783907454,106.25620277466756,5997900
2020-09-10,107.92029571533203,111.15442828591388,107.17757307625972,108.96386739542544,5032800
2020-09-11,110.93817138671875,112.11336388022212,109.4527263534571,109.772382441549,8565200
2020-09-14,112.14156341552734,112.75266492525667,111.09799194410796,111.40824447297437,4990300
2020-09-15,112.13216400146484,113.26975664924763,112.04755358473042,112.53643050685385,5934200
2020-09-16,111.49286651611328,112.52704172020671,111.08860715626652,111.22962452700085,7023700
2020-09-17,109.39631652832031,111.45525601801776,108.86983260039261,110.3176634021938,7376400
2020-09-18,107.79805755615234,110.85355795618652,107.6382259300491,108.52197295643369,12876600
2020-09-21,106.58525848388672,107.23395984764343,105.05280291755037,106.19038836395869,8486400
2020-09-22,109.87579345703125,110.18603880563667,106.09637060465847,106.33140908945958,13007200
2020-09-23,119.50297546386719,122.57728305935325,117.76369199915544,122.42685497646936,37822700
2020-09-24,117.28421783447266,119.90724849687817,115.92099732996799,118.87308047558433,13485800
2020-09-25,116.79533386230469,117.28421078328263,114.95262572149628,116.25004282416354,9182800
2020-09-28,116.87994384765625,118.63803439263692,116.47567734470586,117.66967692977583,7525000
2020-09-29,118.78845977783203,119.49357529749403,116.54149222900024,116.89874817675216,7796400
2020-09-30,118.02693176269531,119.662797683013,117.66967583174026,118.553415697325,8699700
2020-10-01,119.06108093261719,120.08585234126598,117.81067461225301,120.08585234126598,5637200
2020-10-02,119.06108093261719,119.21150898896379,116.19360887054965,116.90812779258697,7491100
2020-10-05,120.25509643554688,120.80978382885726,118.8824653422319,119.4653633794916,8270300
2020-10-06,120.01065063476562,122.63368096098264,119.65338755066398,121.12942893429091,5978000
2020-10-07,122.27643585205078,122.60549551426608,120.5747592833883,120.71577665541624,4390500
2020-10-08,121.9473876953125,123.0943624341895,121.75934540950459,122.59608193714557,3595600
2020-10-09,123.14136505126953,123.33880370036928,121.59011671284384,122.21062178645866,4293400
2020-10-12,121.71234893798828,123.47982878699425,121.52430665255993,123.33881141853524,5136500
2020-10-13,121.46788787841797,122.09778930555808,120.30209898489211,120.38671657053483,4245000
2020-10-14,120.02005767822266,121.84395865138688,119.40895617118052,121.77814098845722,3586600
2020-10-15,121.27986907958984,121.3738902202219,118.56282452442196,118.91068409546503,4235800
2020-10-16,120.3396987915039,122.3986381208124,119.91663240706202,121.75932601126533,6010900
2020-10-19,119.80384063720703,122.01320140011246,119.44658465131646,121.37390347993146,5160800
2020-10-20,120.80039978027344,122.12600609613358,120.07647714061919,120.33971912856393,3799200
2020-10-21,121.68413543701172,123.5174473657129,120.76278845728751,120.80979903031292,4916300
2020-10-22,122.23885345458984,122.46448128204956,121.14827113648568,121.84399041092068,2869900
2020-10-23,122.21062469482422,122.78411921367174,120.95080742112509,122.22002107048635,4046300
2020-10-26,120.68756103515625,121.86275350249434,119.09870569682296,121.33626957242467,5422500
2020-10-27,120.33030700683594,121.74054516270932,120.24569659079862,121.07302951865493,2985700
2020-10-28,114.77399444580078,118.8354591701033,113.79623348977171,117.78248417757845,8618300
2020-10-29,115.50733184814453,116.75773850690317,113.8996692180862,114.9620407555241,4947000
2020-10-30,112.89369201660156,116.25944499770648,111.6902960658347,116.25944499770648,7791600
2020-11-02,115.06544494628906,116.67310739006578,113.85264545232299,115.04664502273859,4740400
2020-11-03,117.13377380371094,117.98931731644198,115.81756404997884,116.58848997979558,3490900
2020-11-04,119.71920013427734,121.21404146663927,117.76368537640082,117.82949586576004,5061800
2020-11-05,121.93795776367188,122.60547334366075,120.77217611074768,121.45848443986692,3940000
2020-11-06,121.18584442138672,122.13540913912756,120.66877119975493,122.13540913912756,2954000
2020-11-09,121.23284912109375,128.18999696636328,121.06362829579471,126.97719033594353,7491700
2020-11-10,120.06707000732422,122.33283748404271,118.6944459877276,122.26703416182716,8014700
2020-11-11,120.02005767822266,122.03198657379733,119.56878062250995,120.98841510696681,6058700
2020-11-12,119.06108093261719,120.18926266399862,118.1115235521417,119.04228101197612,4780400
2020-11-13,120.60294342041016,120.90379955998084,119.23972310880502,120.2550910614406,3986100
2020-11-16,122.32343292236328,122.52087156702143,119.74741306744087,121.71233858354559,6116200
2020-11-17,124.2977523803711,124.6644118244473,121.3832695767634,122.67127581828058,7002900
2020-11-18,123.7524642944336,125.96181738503917,123.65844316478643,125.10628822593519,5572800
2020-11-19,124.01570129394531,124.20372920012623,122.15418628960806,124.02509766829097,4642800
2020-11-20,125.02167510986328,125.53876267984023,124.01571778791866,125.32253127625408,4318100
2020-11-23,126.10287475585938,126.81738671158774,125.12510645263826,126.33791328222422,6118400
2020-11-24,126.63875579833984,127.85156263426654,126.17808946544876,126.9208049005749,7204700
2020-11-25,127.42845153808594,127.67290072990808,125.62335779643166,126.21565933586551,4484500
2020-11-27,126.21569061279297,127.98318494902837,125.36014692062682,127.86096032282937,3506800
2020-11-30,126.63875579833984,127.1934432805137,124.74905120090762,125.89604036321373,9652500
2020-12-01,127.33448791503906,128.33104907778062,126.68577921780907,128.2746421207371,3833100
2020-12-02,127.46605682373047,128.16177581596844,126.61051340333152,127.07119394022531,4132700
2020-12-03,128.76351928710938,129.69426271868872,126.92081083258103,127.01483198625814,4930900
2020-12-04,129.23919677734375,129.43701824028886,127.7790236900434,129.135571219549,4344000
2020-12-07,130.70883178710938,130.81245738188358,128.87184567472622,129.0602519267314,4590800
2020-12-08,131.0573272705078,132.30083386885036,129.67251963802153,130.2283372460822,6953600
2020-12-09,130.74649047851562,132.42334471686425,130.25663716117438,132.42334471686425,4341300
2020-12-10,129.6066436767578,131.07623260699748,129.2863516021109,130.266072764112,4511000
2020-12-11,129.44651794433594,130.1342073594133,128.3348964160197,129.4276730033195,4172400
2020-12-14,128.38197326660156,130.94433844952877,128.30660789363603,130.86897307656324,7599000
2020-12-15,131.31175231933594,131.3588574802254,129.2957750537681,129.4653363835979,7637000
2020-12-16,130.3225860595703,132.34799274298976,129.49359569854548,131.01028970355344,6573400
2020-12-17,132.3573760986328,132.58347216499902,130.7087966810342,131.81098805243494,8727000
2020-12-18,129.32400512695312,132.96030133296992,129.2203795469446,132.91319618306176,17970800
2020-12-21,135.6733856201172,139.37561722661536,134.25088783408597,136.42702483216075,16111300
2020-12-22,134.19436645507812,135.15525680296702,132.91318411605036,134.75959945371213,6339400
2020-12-23,133.54437255859375,135.27774730253307,133.48785212527034,134.2980118766794,3388300
2020-12-24,133.39366149902344,133.94946494810458,132.92263870329876,132.92263870329876,1821900
2020-12-28,134.17552185058594,134.63712927975013,132.86607929586629,134.27914742144026,4081500
2020-12-29,133.36538696289062,134.76902554378907,132.29144130444308,134.5523591058704,3232400
2020-12-30,133.37481689453125,134.3451227061828,132.5081366731762,133.92120506386973,3052100
2020-12-31,133.2711944580078,133.57264158042898,132.23493853052025,133.48786092485508,2949900
2021-01-04,131.98056030273438,134.68422587825654,130.30372071675887,134.57118503521548,6178500
2021-01-05,133.0450897216797,133.45017678509865,130.56751968641376,130.56751968641376,4163100
2021-01-06,134.10018920898438,135.24948592494314,131.4436138697922,133.06393335870212,6072900
2021-01-07,136.54949951171875,137.1995132407258,134.71251356526903,134.90091980025565,5256900
2021-01-08,137.86839294433594,138.31115557008113,136.50241518966698,137.11475351490947,3950500
2021-01-11,138.52780151367188,138.5749066662406,136.40819901834888,137.53865080762625,4252000
2021-01-12,136.6437225341797,138.33940755582913,136.01255368226933,138.00968583305885,3678800
2021-01-13,134.75021362304688,136.7191001047728,134.17556515818967,136.4364835135439,3330100
2021-01-14,133.11106872558594,136.50242483594886,132.7625020198389,135.3342972935419,4104000
2021-01-15,132.56463623046875,134.12843511975132,131.77332150618338,132.41390550932695,6412400
2021-01-19,131.19866943359375,133.0356551244137,130.3885097988639,132.8189887030535,6537800
2021-01-20,134.52407836914062,134.91032041111905,131.8957638024273,132.24433035530913,4654400
2021-01-21,133.40309143066406,135.47558908456267,132.95091352196246,134.15673086148445,4011200
2021-01-22,131.27406311035156,133.65743738287088,131.23637323578401,132.91321329215393,4150500
2021-01-25,129.578369140625,131.11389362271188,126.93122342740604,130.934917041578,5998700
2021-01-26,127.27033996582031,129.86096482958112,126.90294283284766,129.77616981853197,5312300
2021-01-27,123.42681884765625,125.16017930614704,122.72028464587711,124.55727069560784,7815900
2021-01-28,126.91239166259766,128.46676124197782,123.87900350662191,124.68916334407771,6244600
2021-01-29,125.84786987304688,127.20441785441368,124.49132189168009,126.18700686838858,7166100
2021-02-01,127.84501647949219,128.16530853807444,125.57468310203075,127.52471004643466,4366800
2021-02-02,131.5001220703125,131.75447836889836,128.82471641869358,129.11674821084222,7132800
2021-02-03,130.59579467773438,131.94291307418007,130.01171659285262,131.60377606099829,4678600
2021-02-04,132.47988891601562,132.87554637768727,130.86898447433873,131.46247785408437,4533700
2021-02-05,136.70022583007812,137.13357309356448,133.1016050479347,133.14871019877708,6151500
2021-02-08,135.09873962402344,137.42559300430096,134.52409133224492,136.7378894853959,6304300
2021-02-09,133.5726318359375,135.86180999075805,133.4878511865486,135.2777463512243,3436300
2021-02-10,134.20382690429688,134.33571271764532,132.7342236455168,134.1943972483234,4125700
2021-02-11,135.22119140625,135.9842602605344,134.15668987090046,134.71249321119925,3828700
2021-02-12,133.88348388671875,135.13640595845462,133.20521006781706,134.81611398132648,3637000
2021-02-16,133.4972686767578,135.06105321828144,132.8566702881983,135.06105321828144,4873400
2021-02-17,135.64512634277344,136.18208476196912,132.08419577514738,133.11102184172012,6437100
2021-02-18,136.68138122558594,136.96399775685015,133.02625437785048,134.6936646008088,4486800
2021-02-19,133.78929138183594,137.0676053403826,133.299423750269,137.00165526280907,7486000
2021-02-22,128.74935913085938,134.2038107260031,128.36311701887345,133.33711620050698,8985900
2021-02-23,128.24066162109375,128.90009061217182,123.95435161737548,128.14645131902236,10364100
2021-02-24,127.78845977783203,128.08050594242653,126.18698538478,127.23265641118287,6360900
2021-02-25,127.68484497070312,131.11389012920148,126.73338415902694,129.625470839482,5674300
2021-02-26,127.22703552246094,129.18104129301588,125.88661291437002,128.2842670096991,6650200
2021-03-01,129.93618774414062,131.35212882847355,127.9066779514091,128.0388318764656,5717800
2021-03-02,129.3415069580078,130.51200907832856,128.0105188337417,129.85123942916394,5292700
2021-03-03,126.73615264892578,129.7096373612905,126.63231640048708,129.40756303721554,4888400
2021-03-04,124.64057922363281,127.55742907823173,122.88481153794271,126.49074875196065,7181500
2021-03-05,125.87718963623047,126.188684052678,121.9503089021099,126.05653010507298,5957100
2021-03-08,127.01932525634766,128.0293699264394,124.95204941312355,126.15088330646114,4983000
2021-03-09,128.33148193359375,130.26660466626015,127.8595014819044,127.91613683151508,5977800
2021-03-10,129.87954711914062,130.45536371281432,128.47305491764854,128.85063342995718,4519600
2021-03-11,133.27781677246094,134.2312119172704,130.79519546202056,131.38044650104246,5696500
2021-03-12,132.5792999267578,133.0135282600528,130.83298097770762,132.15452042043208,4143200
2021-03-15,136.8176727294922,136.874308069619,132.78695631399282,132.81527398405623,5413900
2021-03-16,136.54393005371094,137.9598713169172,135.77932407617146,137.70501226020363,5623000
2021-03-17,136.70443725585938,137.95989269519228,135.17521066011196,135.17521066011196,5134400
2021-03-18,135.14686584472656,138.44129421808887,134.5616147586153,136.27961592262204,10188400
2021-03-19,129.7852020263672,134.85426794621281,127.9161488908082,132.15453893188482,24980400
2021-03-22,130.52146911621094,131.03120163115366,128.40699165354997,129.91733475597914,7537300
2021-03-23,129.4359130859375,132.7586594635391,128.89786286665637,130.7291493043328,5582600
2021-03-24,125.69783020019531,130.1910786593374,125.43352231458104,128.80345505801273,8157600
2021-03-25,121.43112182617188,122.13909245584958,118.41045002028687,119.93022754814298,18475800
2021-03-26,125.53732299804688,125.72611223372665,122.4977687714077,124.22521836508366,10010500
2021-03-29,126.00934600830078,126.4058078587439,123.33793492687899,125.49016463139897,7153900
2021-03-30,125.49957275390625,125.87716567783848,123.86652476852902,124.93320497355381,6026600
2021-03-31,125.4429702758789,126.66067356575526,124.52732700057533,125.63175958544952,6878900
2021-04-01,125.10313415527344,127.1420931110247,124.80107416388434,127.1420931110247,5720600
2021-04-05,127.5479736328125,128.07658935527465,125.6411832630309,125.6411832630309,5508900
2021-04-06,129.47366333007812,129.9928446369643,127.36862043158493,127.85004964510591,4670100
2021-04-07,128.888427734375,130.4931729465293,128.71852166929608,129.31322170447567,6646000
2021-04-08,126.18865203857422,129.61523378717226,125.93379303522951,129.58691612013396,8748400
2021-04-09,127.85948181152344,127.90668273017087,126.01876121385838,126.43410625203883,6056800
2021-04-12,128.98280334472656,129.22822796779246,126.69841993347109,127.19871800598537,5638200
2021-04-13,126.05652618408203,128.36924180078282,125.92437224058767,128.00109764364137,8778200
2021-04-14,124.84825897216797,126.66066210673927,124.43292829016808,126.05652772854884,7354100
